t0,n,m,k,h,eX,eVar,eTime,tU,tVar,tDiff,tTime,nU,nVar,nDiff,nTime
1707145317.3926325,2024,29200,10,4,2.05425E-12,1.45134E-15,0.2249448299407959,2.05605E-12,1.45183E-15,0.00,2.5033950805664062e-05,3.99376E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707145340.755369,2025,29215,10,4,2.05469E-12,4.41966E-16,0.22472691535949707,2.05649E-12,4.41555E-16,0.00,2.47955322265625e-05,3.99581E-11,2.05159E-14,18.45,4.0531158447265625e-06
1707145363.9160182,2026,29229,10,4,2.05614E-12,1.45131E-15,0.22851014137268066,2.05794E-12,1.45180E-15,0.00,2.6464462280273438e-05,3.99773E-11,1.91482E-14,18.44,3.814697265625e-06
1707145387.338727,2027,29243,10,4,2.05759E-12,1.45141E-15,0.22542786598205566,2.05939E-12,1.45190E-15,0.00,2.5272369384765625e-05,3.99964E-11,1.91482E-14,18.44,3.814697265625e-06
1707145410.2856407,2028,29258,10,4,2.05804E-12,4.41877E-16,0.23015880584716797,2.05983E-12,4.41467E-16,0.00,2.47955322265625e-05,4.00170E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707145433.5063612,2029,29272,10,4,2.05949E-12,1.45138E-15,0.2254493236541748,2.06129E-12,1.45187E-15,0.00,2.86102294921875e-05,4.00361E-11,1.91482E-14,18.44,3.5762786865234375e-06
1707145456.550981,2030,29287,10,4,2.05993E-12,4.41918E-16,0.22740411758422852,2.06173E-12,4.41508E-16,0.00,2.5272369384765625e-05,4.00566E-11,2.05159E-14,18.45,4.76837158203125e-06
1707145480.1269116,2031,29301,10,4,2.06138E-12,1.45135E-15,0.2287917137145996,2.06318E-12,1.45184E-15,0.00,2.6226043701171875e-05,4.00758E-11,1.91482E-14,18.44,3.814697265625e-06
1707145503.6650429,2032,29316,10,4,2.06182E-12,4.41958E-16,0.244490385055542,2.06362E-12,4.41550E-16,0.00,3.314018249511719e-05,4.00963E-11,2.05159E-14,18.45,4.5299530029296875e-06
1707145526.873568,2033,29330,10,4,2.06327E-12,1.45132E-15,0.22713351249694824,2.06507E-12,1.45181E-15,0.00,2.4557113647460938e-05,4.01154E-11,1.91482E-14,18.44,4.5299530029296875e-06
1707145550.4900742,2034,29344,10,4,2.06473E-12,1.45142E-15,0.2266404628753662,2.06652E-12,1.45190E-15,0.00,2.47955322265625e-05,4.01346E-11,1.91482E-14,18.44,3.814697265625e-06
1707145573.7412958,2035,29359,10,4,2.06517E-12,4.41870E-16,0.22788643836975098,2.06697E-12,4.41461E-16,0.00,2.5272369384765625e-05,4.01551E-11,2.05159E-14,18.44,3.337860107421875e-06
1707145596.8863463,2036,29373,10,4,2.06662E-12,1.45139E-15,0.22889280319213867,2.06842E-12,1.45187E-15,0.00,2.4557113647460938e-05,4.01742E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707145620.1233103,2037,29388,10,4,2.06706E-12,4.41911E-16,0.2437763214111328,2.06886E-12,4.41503E-16,0.00,3.0040740966796875e-05,4.01948E-11,2.05159E-14,18.45,4.291534423828125e-06
1707145643.9913373,2038,29402,10,4,2.06851E-12,1.45135E-15,0.2279813289642334,2.07031E-12,1.45184E-15,0.00,2.4557113647460938e-05,4.02139E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707145666.9622169,2039,29417,10,4,2.06895E-12,4.41951E-16,0.22815346717834473,2.07075E-12,4.41544E-16,0.00,2.5033950805664062e-05,4.02344E-11,2.05159E-14,18.45,4.76837158203125e-06
1707145690.2411103,2040,29431,10,4,2.07041E-12,1.45132E-15,0.22903704643249512,2.07220E-12,1.45181E-15,0.00,2.5987625122070312e-05,4.02536E-11,1.91482E-14,18.44,4.5299530029296875e-06
1707145713.8843267,2041,29445,10,4,2.07186E-12,1.45142E-15,0.22907543182373047,2.07366E-12,1.45191E-15,0.00,2.4557113647460938e-05,4.02727E-11,1.91482E-14,18.44,3.814697265625e-06
1707145737.068562,2042,29460,10,4,2.07230E-12,4.41863E-16,0.22947454452514648,2.07410E-12,4.41456E-16,0.00,2.5033950805664062e-05,4.02932E-11,2.05159E-14,18.44,4.291534423828125e-06
1707145760.655078,2043,29474,10,4,2.07375E-12,1.45139E-15,0.22919487953186035,2.07555E-12,1.45188E-15,0.00,2.5510787963867188e-05,4.03124E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707145783.6625135,2044,29489,10,4,2.07419E-12,4.41903E-16,0.2295081615447998,2.07599E-12,4.41497E-16,0.00,2.6702880859375e-05,4.03329E-11,2.05159E-14,18.45,3.814697265625e-06
1707145807.0651174,2045,29503,10,4,2.07564E-12,1.45136E-15,0.22927546501159668,2.07744E-12,1.45185E-15,0.00,2.4318695068359375e-05,4.03520E-11,1.91482E-14,18.44,5.0067901611328125e-06
1707145830.6025078,2046,29518,10,4,2.07609E-12,4.41944E-16,0.24807953834533691,2.07788E-12,4.41538E-16,0.00,2.86102294921875e-05,4.03726E-11,2.05159E-14,18.45,4.291534423828125e-06
1707145854.111647,2047,29532,10,4,2.07754E-12,1.45133E-15,0.23441219329833984,2.07934E-12,1.45181E-15,0.00,2.5510787963867188e-05,4.03917E-11,1.91482E-14,18.44,4.291534423828125e-06
1707145877.7300205,2048,29546,10,4,2.07899E-12,1.45143E-15,0.2316913604736328,2.08079E-12,1.45191E-15,0.00,2.5033950805664062e-05,4.04109E-11,1.91482E-14,18.44,3.814697265625e-06
1707145900.954509,2049,29561,10,4,2.07943E-12,4.41856E-16,0.2307908535003662,2.08123E-12,4.41450E-16,0.00,2.5510787963867188e-05,4.04314E-11,2.05159E-14,18.44,4.291534423828125e-06
1707145924.8653536,2050,29575,10,4,2.08088E-12,1.45140E-15,0.23099350929260254,2.08268E-12,1.45188E-15,0.00,2.4318695068359375e-05,4.04505E-11,1.91482E-14,18.44,4.291534423828125e-06
1707145949.1770716,2051,29590,10,4,2.08132E-12,4.41896E-16,0.2317516803741455,2.08312E-12,4.41491E-16,0.00,2.47955322265625e-05,4.04710E-11,2.05159E-14,18.44,3.5762786865234375e-06
1707145973.7948363,2052,29604,10,4,2.08277E-12,1.45137E-15,0.23140382766723633,2.08457E-12,1.45185E-15,0.00,2.7179718017578125e-05,4.04902E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707145997.874673,2053,29619,10,4,2.08322E-12,4.41937E-16,0.23479270935058594,2.08502E-12,4.41532E-16,0.00,2.5510787963867188e-05,4.05107E-11,2.05159E-14,18.45,4.5299530029296875e-06
1707146021.9502773,2054,29633,10,4,2.08467E-12,1.45133E-15,0.23062920570373535,2.08647E-12,1.45182E-15,0.00,2.5033950805664062e-05,4.05298E-11,1.91482E-14,18.44,3.814697265625e-06
1707146046.1758177,2055,29647,10,4,2.08612E-12,1.45143E-15,0.2324526309967041,2.08792E-12,1.45192E-15,0.00,2.6702880859375e-05,4.05490E-11,1.91482E-14,18.44,3.814697265625e-06
1707146069.9068048,2056,29662,10,4,2.08656E-12,4.41849E-16,0.23191142082214355,2.08836E-12,4.41445E-16,0.00,2.5272369384765625e-05,4.05695E-11,2.05159E-14,18.44,3.5762786865234375e-06
1707146094.1250784,2057,29676,10,4,2.08801E-12,1.45140E-15,0.2356400489807129,2.08981E-12,1.45189E-15,0.00,2.5033950805664062e-05,4.05887E-11,1.91482E-14,18.44,4.76837158203125e-06
1707146117.8253658,2058,29691,10,4,2.08845E-12,4.41889E-16,0.232407808303833,2.09025E-12,4.41486E-16,0.00,2.6941299438476562e-05,4.06092E-11,2.05159E-14,18.44,3.814697265625e-06
1707146142.3436234,2059,29705,10,4,2.08991E-12,1.45137E-15,0.2328779697418213,2.09171E-12,1.45185E-15,0.00,2.5033950805664062e-05,4.06283E-11,1.91482E-14,18.44,4.5299530029296875e-06
1707146166.8844068,2060,29720,10,4,2.09035E-12,4.41929E-16,0.23604989051818848,2.09215E-12,4.41526E-16,0.00,2.5510787963867188e-05,4.06488E-11,2.05159E-14,18.45,3.814697265625e-06
1707146190.9356167,2061,29734,10,4,2.09180E-12,1.45134E-15,0.233168363571167,2.09360E-12,1.45182E-15,0.00,2.47955322265625e-05,4.06680E-11,1.91482E-14,18.44,3.5762786865234375e-06
1707146215.1398258,2062,29748,10,4,2.09325E-12,1.45144E-15,0.23437762260437012,2.09505E-12,1.45192E-15,0.00,2.6464462280273438e-05,4.06871E-11,1.91482E-14,18.44,3.814697265625e-06
1707146238.9944434,2063,29763,10,4,2.09369E-12,4.41842E-16,0.23608994483947754,2.09549E-12,4.41440E-16,0.00,2.47955322265625e-05,4.07077E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707146263.2154121,2064,29777,10,4,2.09514E-12,1.45141E-15,0.23349618911743164,2.09695E-12,1.45189E-15,0.00,2.765655517578125e-05,4.07268E-11,1.91482E-14,18.44,3.814697265625e-06
1707146287.5123715,2065,29792,10,4,2.09559E-12,4.41882E-16,0.2348332405090332,2.09739E-12,4.41480E-16,0.00,2.5272369384765625e-05,4.07473E-11,2.05159E-14,18.44,4.76837158203125e-06
1707146312.3748567,2066,29806,10,4,2.09704E-12,1.45138E-15,0.23506879806518555,2.09884E-12,1.45186E-15,0.00,2.6464462280273438e-05,4.07665E-11,1.91482E-14,18.44,3.814697265625e-06
1707146336.5546222,2067,29821,10,4,2.09748E-12,4.41922E-16,0.2522284984588623,2.09928E-12,4.41521E-16,0.00,2.8133392333984375e-05,4.07870E-11,2.05159E-14,18.45,4.5299530029296875e-06
1707146361.001554,2068,29835,10,4,2.09893E-12,1.45135E-15,0.2366654872894287,2.10073E-12,1.45183E-15,0.00,2.47955322265625e-05,4.08061E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707146385.6053789,2069,29849,10,4,2.10038E-12,1.45144E-15,0.23608994483947754,2.10218E-12,1.45192E-15,0.00,2.4318695068359375e-05,4.08253E-11,1.91482E-14,18.44,5.0067901611328125e-06
1707146409.5455062,2070,29864,10,4,2.10082E-12,4.41835E-16,0.235276460647583,2.10263E-12,4.41434E-16,0.00,2.574920654296875e-05,4.08458E-11,2.05159E-14,18.44,4.291534423828125e-06
1707146434.2082121,2071,29878,10,4,2.10228E-12,1.45141E-15,0.25207996368408203,2.10408E-12,1.45189E-15,0.00,2.47955322265625e-05,4.08649E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707146458.6744604,2072,29893,10,4,2.10272E-12,4.41875E-16,0.23616266250610352,2.10452E-12,4.41475E-16,0.00,2.5033950805664062e-05,4.08855E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707146483.2830927,2073,29907,10,4,2.10417E-12,1.45138E-15,0.236771821975708,2.10597E-12,1.45186E-15,0.00,2.6464462280273438e-05,4.09046E-11,1.91482E-14,18.44,4.5299530029296875e-06
1707146508.67803,2074,29921,10,4,2.10562E-12,1.45148E-15,0.23890447616577148,2.10742E-12,1.45196E-15,0.00,2.5033950805664062e-05,4.09238E-11,1.91482E-14,18.44,4.76837158203125e-06
1707146532.9360628,2075,29936,10,4,2.10606E-12,4.41788E-16,0.23626112937927246,2.10786E-12,4.41388E-16,0.00,2.4557113647460938e-05,4.09443E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707146557.5878053,2076,29950,10,4,2.10751E-12,1.45145E-15,0.24051976203918457,2.10932E-12,1.45193E-15,0.00,2.5510787963867188e-05,4.09634E-11,1.91482E-14,18.44,3.814697265625e-06
1707146582.7755182,2077,29965,10,4,2.10795E-12,4.41828E-16,0.23949956893920898,2.10976E-12,4.41429E-16,0.00,2.574920654296875e-05,4.09839E-11,2.05159E-14,18.44,4.291534423828125e-06
1707146608.0633137,2078,29979,10,4,2.10941E-12,1.45142E-15,0.2379446029663086,2.11121E-12,1.45190E-15,0.00,2.6464462280273438e-05,4.10031E-11,1.91482E-14,18.44,5.0067901611328125e-06
1707146632.5105019,2079,29994,10,4,2.10985E-12,4.41868E-16,0.23810887336730957,2.11165E-12,4.41469E-16,0.00,2.6226043701171875e-05,4.10236E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707146657.3328934,2080,30008,10,4,2.11130E-12,1.45139E-15,0.23885011672973633,2.11310E-12,1.45187E-15,0.00,2.4557113647460938e-05,4.10427E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707146682.5884736,2081,30022,10,4,2.11275E-12,1.45148E-15,0.24573373794555664,2.11455E-12,1.45196E-15,0.00,2.86102294921875e-05,4.10619E-11,1.91482E-14,18.44,3.5762786865234375e-06
1707146706.919609,2082,30037,10,4,2.11319E-12,4.41782E-16,0.23873090744018555,2.11500E-12,4.41383E-16,0.00,2.5987625122070312e-05,4.10824E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707146731.6391692,2083,30051,10,4,2.11464E-12,1.45145E-15,0.2573518753051758,2.11645E-12,1.45193E-15,0.00,3.0517578125e-05,4.11016E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707146757.1265707,2084,30066,10,4,2.11509E-12,4.41822E-16,0.23961353302001953,2.11689E-12,4.41424E-16,0.00,2.574920654296875e-05,4.11221E-11,2.05159E-14,18.44,4.291534423828125e-06
1707146782.4135728,2085,30080,10,4,2.11654E-12,1.45142E-15,0.23866844177246094,2.11834E-12,1.45190E-15,0.00,2.5987625122070312e-05,4.11412E-11,1.91482E-14,18.44,3.814697265625e-06
1707146807.8445258,2086,30095,10,4,2.11698E-12,4.41861E-16,0.2401280403137207,2.11878E-12,4.41464E-16,0.00,2.4080276489257812e-05,4.11617E-11,2.05159E-14,18.44,4.291534423828125e-06
1707146832.9256117,2087,30109,10,4,2.11843E-12,1.45139E-15,0.23908495903015137,2.12023E-12,1.45187E-15,0.00,2.5987625122070312e-05,4.11809E-11,1.91482E-14,18.44,4.291534423828125e-06
1707146858.0996692,2088,30123,10,4,2.11988E-12,1.45149E-15,0.2404184341430664,2.12169E-12,1.45197E-15,0.00,2.5987625122070312e-05,4.12000E-11,1.91482E-14,18.44,3.5762786865234375e-06
1707146882.772412,2089,30138,10,4,2.12032E-12,4.41775E-16,0.24724078178405762,2.12213E-12,4.41378E-16,0.00,2.574920654296875e-05,4.12206E-11,2.05159E-14,18.44,3.5762786865234375e-06
1707146908.1081972,2090,30152,10,4,2.12178E-12,1.45146E-15,0.24030137062072754,2.12358E-12,1.45194E-15,0.00,2.5987625122070312e-05,4.12397E-11,1.91482E-14,18.44,3.814697265625e-06
1707146933.180765,2091,30167,10,4,2.12222E-12,4.41815E-16,0.24106979370117188,2.12402E-12,4.41418E-16,0.00,2.4557113647460938e-05,4.12602E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707146958.445483,2092,30181,10,4,2.12367E-12,1.45143E-15,0.2405092716217041,2.12547E-12,1.45191E-15,0.00,2.574920654296875e-05,4.12794E-11,1.91482E-14,18.44,4.291534423828125e-06
1707146984.1103253,2093,30196,10,4,2.12411E-12,4.41854E-16,0.24122977256774902,2.12591E-12,4.41458E-16,0.00,2.6941299438476562e-05,4.12999E-11,2.05159E-14,18.44,3.814697265625e-06
1707147009.3262756,2094,30210,10,4,2.12556E-12,1.45140E-15,0.24378585815429688,2.12737E-12,1.45188E-15,0.00,2.5987625122070312e-05,4.13190E-11,1.91482E-14,18.44,3.814697265625e-06
1707147034.996092,2095,30224,10,4,2.12701E-12,1.45149E-15,0.24138355255126953,2.12882E-12,1.45197E-15,0.00,2.6702880859375e-05,4.13382E-11,1.91482E-14,18.43,3.814697265625e-06
1707147060.2611816,2096,30239,10,4,2.12746E-12,4.41769E-16,0.24374818801879883,2.12926E-12,4.41373E-16,0.00,2.5272369384765625e-05,4.13587E-11,2.05159E-14,18.44,3.814697265625e-06
1707147086.1891134,2097,30253,10,4,2.12891E-12,1.45146E-15,0.2415471076965332,2.13071E-12,1.45194E-15,0.00,2.574920654296875e-05,4.13778E-11,1.91482E-14,18.44,4.5299530029296875e-06
1707147112.3664966,2098,30268,10,4,2.12935E-12,4.41808E-16,0.24416637420654297,2.13115E-12,4.41413E-16,0.00,2.5987625122070312e-05,4.13984E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707147138.3759136,2099,30282,10,4,2.13080E-12,1.45143E-15,0.24415922164916992,2.13260E-12,1.45191E-15,0.00,2.7894973754882812e-05,4.14175E-11,1.91482E-14,18.44,4.291534423828125e-06
1707147164.577359,2100,30297,10,4,2.13124E-12,4.41848E-16,0.26035118103027344,2.13305E-12,4.41453E-16,0.00,2.956390380859375e-05,4.14380E-11,2.05159E-14,18.44,4.291534423828125e-06
1707147190.0996618,2101,30311,10,4,2.13269E-12,1.45140E-15,0.2646028995513916,2.13450E-12,1.45188E-15,0.00,3.147125244140625e-05,4.14572E-11,1.91482E-14,18.44,5.0067901611328125e-06
1707147216.2336438,2102,30325,10,4,2.13414E-12,1.45150E-15,0.2466418743133545,2.13595E-12,1.45197E-15,0.00,2.6464462280273438e-05,4.14763E-11,1.91482E-14,18.43,4.291534423828125e-06
1707147241.523276,2103,30340,10,4,2.13459E-12,4.41762E-16,0.2452404499053955,2.13639E-12,4.41368E-16,0.00,2.5033950805664062e-05,4.14968E-11,2.05159E-14,18.44,3.814697265625e-06
1707147267.392099,2104,30354,10,4,2.13604E-12,1.45147E-15,0.2447526454925537,2.13784E-12,1.45194E-15,0.00,2.5510787963867188e-05,4.15160E-11,1.91482E-14,18.44,3.814697265625e-06
1707147293.719062,2105,30369,10,4,2.13648E-12,4.41802E-16,0.24792718887329102,2.13828E-12,4.41408E-16,0.00,2.574920654296875e-05,4.15365E-11,2.05159E-14,18.44,4.291534423828125e-06
1707147320.1057508,2106,30383,10,4,2.13793E-12,1.45144E-15,0.24516510963439941,2.13974E-12,1.45191E-15,0.00,2.5272369384765625e-05,4.15556E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707147346.7735376,2107,30398,10,4,2.13837E-12,4.41841E-16,0.2478172779083252,2.14018E-12,4.41448E-16,0.00,2.384185791015625e-05,4.15762E-11,2.05159E-14,18.44,4.5299530029296875e-06
1707147372.9034007,2108,30412,10,4,2.13982E-12,1.45141E-15,0.24830842018127441,2.14163E-12,1.45188E-15,0.00,2.5987625122070312e-05,4.15953E-11,1.91482E-14,18.44,4.291534423828125e-06
1707147399.4720333,2109,30426,10,4,2.14128E-12,1.45150E-15,0.24601316452026367,2.14308E-12,1.45198E-15,0.00,2.5272369384765625e-05,4.16145E-11,1.91482E-14,18.43,3.814697265625e-06
1707147424.9856505,2110,30441,10,4,2.14172E-12,4.41756E-16,0.2612590789794922,2.14352E-12,4.41363E-16,0.00,2.956390380859375e-05,4.16350E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707147451.2222474,2111,30455,10,4,2.14317E-12,1.45147E-15,0.2654991149902344,2.14498E-12,1.45195E-15,0.00,3.0994415283203125e-05,4.16541E-11,1.91482E-14,18.44,4.291534423828125e-06
1707147477.3806212,2112,30470,10,4,2.14361E-12,4.41795E-16,0.24704480171203613,2.14542E-12,4.41403E-16,0.00,2.5510787963867188e-05,4.16746E-11,2.05159E-14,18.44,3.814697265625e-06
1707147504.449722,2113,30484,10,4,2.14506E-12,1.45144E-15,0.24976134300231934,2.14687E-12,1.45192E-15,0.00,2.5272369384765625e-05,4.16938E-11,1.91482E-14,18.44,3.814697265625e-06
1707147530.5743918,2114,30499,10,4,2.14550E-12,4.41834E-16,0.24675369262695312,2.14731E-12,4.41442E-16,0.00,2.6464462280273438e-05,4.17143E-11,2.05159E-14,18.44,3.814697265625e-06
1707147556.8647816,2115,30513,10,4,2.14696E-12,1.45141E-15,0.2646646499633789,2.14876E-12,1.45189E-15,0.00,3.0040740966796875e-05,4.17334E-11,1.91482E-14,18.44,4.291534423828125e-06
1707147583.788129,2116,30527,10,4,2.14841E-12,1.45151E-15,0.25108861923217773,2.15021E-12,1.45198E-15,0.00,2.5987625122070312e-05,4.17526E-11,1.91482E-14,18.43,4.0531158447265625e-06
1707147609.6084,2117,30542,10,4,2.14885E-12,4.41749E-16,0.24932241439819336,2.15066E-12,4.41358E-16,0.00,2.574920654296875e-05,4.17731E-11,2.05159E-14,18.44,3.814697265625e-06
1707147636.237622,2118,30556,10,4,2.15030E-12,1.45148E-15,0.24746179580688477,2.15211E-12,1.45195E-15,0.00,2.574920654296875e-05,4.17923E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707147662.2428958,2119,30571,10,4,2.15074E-12,4.41788E-16,0.2636387348175049,2.15255E-12,4.41398E-16,0.00,3.266334533691406e-05,4.18128E-11,2.05159E-14,18.44,4.76837158203125e-06
1707147688.612419,2120,30585,10,4,2.15219E-12,1.45145E-15,0.24881982803344727,2.15400E-12,1.45192E-15,0.00,2.574920654296875e-05,4.18319E-11,1.91482E-14,18.44,4.5299530029296875e-06
1707147715.78653,2121,30600,10,4,2.15264E-12,4.41828E-16,0.2505934238433838,2.15444E-12,4.41437E-16,0.00,2.6702880859375e-05,4.18524E-11,2.05159E-14,18.44,4.76837158203125e-06
1707147742.2901258,2122,30614,10,4,2.15409E-12,1.45142E-15,0.2489466667175293,2.15589E-12,1.45189E-15,0.00,2.7418136596679688e-05,4.18716E-11,1.91482E-14,18.44,4.291534423828125e-06
1707147769.8426204,2123,30628,10,4,2.15554E-12,1.45151E-15,0.25059986114501953,2.15735E-12,1.45199E-15,0.00,2.6702880859375e-05,4.18907E-11,1.91482E-14,18.43,3.814697265625e-06
1707147795.7906384,2124,30643,10,4,2.15598E-12,4.41743E-16,0.24807119369506836,2.15779E-12,4.41353E-16,0.00,2.5510787963867188e-05,4.19113E-11,2.05159E-14,18.44,3.814697265625e-06
1707147823.0953364,2125,30657,10,4,2.15743E-12,1.45148E-15,0.2495710849761963,2.15924E-12,1.45196E-15,0.00,2.6464462280273438e-05,4.19304E-11,1.91482E-14,18.44,4.291534423828125e-06
1707147850.173276,2126,30672,10,4,2.15787E-12,4.41782E-16,0.25667572021484375,2.15968E-12,4.41392E-16,0.00,2.765655517578125e-05,4.19509E-11,2.05159E-14,18.44,4.291534423828125e-06
1707147877.3914053,2127,30686,10,4,2.15932E-12,1.45145E-15,0.2576723098754883,2.16113E-12,1.45193E-15,0.00,2.765655517578125e-05,4.19701E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707147905.029933,2128,30701,10,4,2.15977E-12,4.41821E-16,0.24968433380126953,2.16157E-12,4.41432E-16,0.00,2.5272369384765625e-05,4.19906E-11,2.05159E-14,18.44,4.291534423828125e-06
1707147931.8099134,2129,30715,10,4,2.16122E-12,1.45142E-15,0.25435805320739746,2.16303E-12,1.45190E-15,0.00,2.5510787963867188e-05,4.20097E-11,1.91482E-14,18.44,3.814697265625e-06
1707147959.0487058,2130,30729,10,4,2.16267E-12,1.45152E-15,0.2512636184692383,2.16448E-12,1.45199E-15,0.00,2.5510787963867188e-05,4.20289E-11,1.91482E-14,18.43,4.5299530029296875e-06
1707147985.2582061,2131,30744,10,4,2.16311E-12,4.41737E-16,0.2519216537475586,2.16492E-12,4.41348E-16,0.00,2.47955322265625e-05,4.20494E-11,2.05159E-14,18.44,3.814697265625e-06
1707148012.113153,2132,30758,10,4,2.16456E-12,1.45149E-15,0.2707021236419678,2.16637E-12,1.45196E-15,0.00,2.765655517578125e-05,4.20685E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707148039.61982,2133,30773,10,4,2.16500E-12,4.41776E-16,0.2505810260772705,2.16681E-12,4.41387E-16,0.00,2.5510787963867188e-05,4.20891E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707148066.7772138,2134,30787,10,4,2.16646E-12,1.45146E-15,0.2527458667755127,2.16826E-12,1.45193E-15,0.00,2.8133392333984375e-05,4.21082E-11,1.91482E-14,18.44,4.0531158447265625e-06
1707148094.3705528,2135,30802,10,4,2.16690E-12,4.41814E-16,0.2601003646850586,2.16871E-12,4.41427E-16,0.00,2.6702880859375e-05,4.21287E-11,2.05159E-14,18.44,4.291534423828125e-06
1707148121.281162,2136,30816,10,4,2.16835E-12,1.45143E-15,0.2525002956390381,2.17016E-12,1.45190E-15,0.00,2.5987625122070312e-05,4.21479E-11,1.91482E-14,18.44,3.814697265625e-06
1707148148.4753332,2137,30830,10,4,2.16980E-12,1.45152E-15,0.2531559467315674,2.17161E-12,1.45199E-15,0.00,2.5987625122070312e-05,4.21670E-11,1.91482E-14,18.43,3.5762786865234375e-06
1707148174.9033916,2138,30845,10,4,2.17024E-12,4.41730E-16,0.253680944442749,2.17205E-12,4.41343E-16,0.00,2.47955322265625e-05,4.21875E-11,2.05159E-14,18.44,4.0531158447265625e-06
1707148202.1188142,2139,30859,10,4,2.17169E-12,1.45149E-15,0.25563621520996094,2.17350E-12,1.45196E-15,0.00,2.5510787963867188e-05,4.22067E-11,1.91482E-14,18.43,4.0531158447265625e-06
1707148228.8580256,2140,30874,10,4,2.17214E-12,4.41769E-16,0.2722752094268799,2.17394E-12,4.41382E-16,0.00,2.8848648071289062e-05,4.22272E-11,2.05159E-14,18.44,4.5299530029296875e-06
1707148256.2417114,2141,30888,10,4,2.17359E-12,1.45146E-15,0.27147722244262695,2.17540E-12,1.45193E-15,0.00,2.9802322387695312e-05,4.22463E-11,1.91482E-14,18.44,4.5299530029296875e-06
1707148284.102844,2142,30903,10,4,2.17403E-12,4.41808E-16,0.25368762016296387,2.17584E-12,4.41422E-16,0.00,2.6226043701171875e-05,4.22669E-11,2.05159E-14,18.44,4.5299530029296875e-06
